Imported from s-asymmetric-typeE-17x21L130-sample00.h5 hdf Network
  4590.444275 5744.471436 4942.891113 box dimensions in microns
  30 30 15 number of tissue points in x,y,z directions
  1000.000000 outer bound distance (100. in test case)
  55.000000 max. segment length.  (5. in test case)
  3 nodsegm, max. allowed number of segments per node
  352 total number of segments
name	type	from	to	diam		flow		HD
5307 2755.000000 1262.694366 2429.879272
5308 1455.000000 2688.749512 1050.000000
5309 1780.000000 3026.499390 2005.301025
5310 1065.000000 3364.249268 1686.867310
5311 935.000000 1562.916504 2323.734619
5312 1780.000000 1000.000000 2005.301025
5313 1325.000000 2163.360718 2429.879272
5314 3470.000000 3626.943604 2429.879272
5315 2105.000000 1788.083130 2960.602051
5316 1325.000000 1562.916504 2323.734619
5317 2040.000000 1825.610840 3066.746582
5318 3275.000000 2538.638428 3172.891113
5319 3145.000000 1412.805420 2217.590088
5320 2885.000000 1412.805420 1262.289108
5321 675.000000 3214.138184 1262.289108
5322 3405.000000 3514.360352 2429.879272
5323 2495.000000 1262.694366 3066.746582
5324 1195.000000 2988.971558 3172.891113
5325 1715.000000 3664.471436 2854.457397
5326 2820.000000 2050.777466 2748.312866
5327 675.000000 3364.249268 2005.301025
5328 610.000000 2125.833008 2005.301025
5329 1780.000000 1075.055534 1899.156433
5330 2235.000000 3214.138184 2217.590088
5331 1650.000000 2050.777466 3066.746582
5332 3080.000000 3476.832764 1686.867310
5333 3015.000000 3664.471436 1580.722778
5334 610.000000 1300.222137 3172.891113
5335 3080.000000 3551.887939 1580.722778
5336 2820.000000 1375.277649 2111.445557
5337 2170.000000 3176.610352 2111.445557
5338 675.000000 2163.360718 1793.011902
5339 935.000000 1112.583305 1050.000000
5340 1585.000000 2613.693970 1793.011902
5341 2365.000000 1788.083130 1686.867310
5342 2430.000000 1825.610840 3066.746582
5343 610.000000 1375.277649 2111.445557
5344 2105.000000 3289.193848 1156.144554
5345 1780.000000 3626.943604 2748.312866
5346 675.000000 3514.360352 1793.011902
5347 1845.000000 2088.305176 1899.156433
5348 3275.000000 1487.860962 3066.746582
5349 2365.000000 3589.416016 2642.168335
5350 1520.000000 2501.110596 1793.011902
5351 610.000000 2651.221680 2536.023804
5352 2105.000000 2763.805054 1262.289108
5353 3470.000000 2876.388184 2854.457397
5354 2365.000000 2463.582886 2960.602051
5355 3015.000000 2613.693970 2748.312866
5356 1455.000000 1187.638824 1262.289108
5357 2365.000000 2463.582886 1368.433655
5358 2040.000000 2350.999634 2960.602051
5359 1260.000000 1150.111069 2748.312866
5360 1715.000000 3514.360352 2748.312866
5361 1780.000000 1975.721924 1899.156433
5362 805.000000 2463.582886 2005.301025
5363 1455.000000 3439.304688 2854.457397
5364 1585.000000 3514.360352 1474.578217
5365 2560.000000 2426.055176 2854.457397
5366 2430.000000 2876.388184 1580.722778
5367 805.000000 1187.638824 3172.891113
5368 2495.000000 3589.416016 2642.168335
5369 1130.000000 1150.111069 2748.312866
5370 675.000000 1187.638824 3172.891113
5371 3080.000000 1900.666443 1050.000000
5372 2495.000000 2463.582886 2960.602051
5373 1390.000000 3401.777100 2748.312866
5374 1845.000000 3364.249268 1368.433655
5375 3405.000000 1262.694366 3066.746582
5376 1130.000000 3626.943604 1156.144554
5377 2495.000000 3514.360352 1156.144554
5378 1390.000000 1150.111069 2748.312866
5379 610.000000 2125.833008 1368.433655
5380 1650.000000 3476.832764 1368.433655
5381 1845.000000 1187.638824 1899.156433
5382 805.000000 3514.360352 2748.312866
5383 1065.000000 3289.193848 2748.312866
5384 2885.000000 2688.749512 1368.433655
5385 1195.000000 1037.527767 2748.312866
5386 545.000000 2013.249695 1368.433655
5387 2755.000000 1337.749908 2960.602051
5388 1650.000000 2275.943970 3066.746582
5389 2625.000000 1337.749908 2960.602051
5390 1195.000000 1713.027588 2111.445557
5391 2040.000000 3401.777100 1156.144554
5392 935.000000 1562.916504 2960.602051
5393 1000.000000 3401.777100 2748.312866
5394 2170.000000 2951.443848 2111.445557
5395 1910.000000 1150.111069 2429.879272
5396 1000.000000 1675.499817 2960.602051
5397 2560.000000 3101.554932 1580.722778
5398 1520.000000 3401.777100 2429.879272
5399 2885.000000 3364.249268 1050.000000
5400 675.000000 1412.805420 3172.891113
5401 1195.000000 3064.027100 2111.445557
5402 935.000000 1562.916504 2005.301025
5403 1130.000000 1300.222137 2536.023804
5404 1065.000000 1187.638824 2536.023804
5405 1520.000000 2275.943970 3066.746582
5406 1520.000000 1900.666443 2323.734619
5407 1650.000000 2951.443848 2429.879272
5408 1910.000000 3326.721436 1580.722778
5409 1585.000000 3064.027100 2429.879272
5410 740.000000 3626.943604 2748.312866
5411 1065.000000 1262.694366 1793.011902
5412 1780.000000 3326.721436 1580.722778
5413 3405.000000 3439.304688 1262.289108
5414 2105.000000 1412.805420 1580.722778
5415 2170.000000 2200.888550 1899.156433
5416 2820.000000 1750.555298 1580.722778
5417 1195.000000 1562.916504 1050.000000
5418 1325.000000 1562.916504 1368.433655
5419 675.000000 3439.304688 1580.722778
5420 2885.000000 1788.083130 1686.867310
5421 3145.000000 2763.805054 1899.156433
5422 1845.000000 2388.527344 1793.011902
5423 2950.000000 1525.388733 3172.891113
5424 675.000000 1788.083130 2642.168335
5425 3015.000000 1187.638824 1899.156433
5426 1325.000000 1562.916504 1050.000000
5427 2820.000000 1225.166611 1050.000000
5428 3470.000000 2651.221680 2536.023804
5429 3340.000000 3026.499390 2005.301025
5430 3470.000000 1300.222137 2854.457397
5431 1780.000000 2801.332886 1050.000000
5432 3015.000000 2688.749512 1368.433655
5433 675.000000 2013.249695 2960.602051
5434 740.000000 1900.666443 2960.602051
5435 3275.000000 2613.693970 3066.746582
5436 740.000000 1825.610840 3066.746582
5437 1390.000000 1900.666443 2323.734619
5438 1715.000000 2388.527344 3066.746582
5439 3210.000000 1750.555298 1262.289108
5440 2365.000000 1187.638824 2536.023804
5441 2300.000000 1075.055534 2536.023804
5442 2105.000000 3589.416016 1686.867310
5443 2820.000000 3476.832764 2642.168335
5444 675.000000 1713.027588 3066.746582
5445 1130.000000 1300.222137 1899.156433
5446 870.000000 3626.943604 1156.144554
5447 1195.000000 2988.971558 1580.722778
5448 3470.000000 1075.055534 2536.023804
5449 3405.000000 2988.971558 1899.156433
5450 740.000000 2876.388184 1580.722778
5451 545.000000 2463.582886 1050.000000
5452 805.000000 2913.916138 1686.867310
5453 1260.000000 3026.499390 1686.867310
5454 3405.000000 1112.583305 2642.168335
5455 1455.000000 3514.360352 3066.746582
5456 3340.000000 3476.832764 2642.168335
5457 740.000000 1300.222137 1899.156433
5458 2300.000000 3476.832764 1368.433655
5459 2365.000000 1637.971985 1262.289108
5460 2300.000000 1525.388733 1262.289108
5461 675.000000 1337.749908 2005.301025
5462 2235.000000 1713.027588 3066.746582
5463 610.000000 2350.999634 1050.000000
5464 1325.000000 3514.360352 3066.746582
5465 805.000000 1788.083130 2005.301025
5466 610.000000 1975.721924 2217.590088
5467 610.000000 1600.444275 3066.746582
5468 2950.000000 3251.666016 1050.000000
5469 3210.000000 1000.000000 2642.168335
5470 3275.000000 2688.749512 2960.602051
5471 2365.000000 2163.360718 3066.746582
5472 2040.000000 2951.443848 1793.011902
5473 805.000000 3664.471436 1580.722778
5474 3470.000000 2125.833008 2960.602051
5475 870.000000 1900.666443 1050.000000
5476 2040.000000 3551.887939 1580.722778
5477 935.000000 3664.471436 1580.722778
5478 935.000000 1187.638824 1262.289108
5479 1065.000000 1412.805420 3172.891113
5480 935.000000 1337.749908 2960.602051
5481 3275.000000 3514.360352 2748.312866
5482 610.000000 2576.166260 1686.867310
5483 2885.000000 1788.083130 1050.000000
5484 805.000000 2088.305176 3172.891113
5485 740.000000 1975.721924 3172.891113
5486 1130.000000 1675.499817 2005.301025
5487 1065.000000 1112.583305 2642.168335
5488 1000.000000 1375.277649 3066.746582
5489 3340.000000 1000.000000 2642.168335
5490 2560.000000 1375.277649 3066.746582
5491 1000.000000 3476.832764 1686.867310
5492 2495.000000 1487.860962 3066.746582
5493 2690.000000 1975.721924 1580.722778
5494 1520.000000 1075.055534 2536.023804
5495 2950.000000 3101.554932 2217.590088
5496 740.000000 1900.666443 2005.301025
5497 1585.000000 3589.416016 2642.168335
5498 2430.000000 3476.832764 2323.734619
5499 1715.000000 1262.694366 2429.879272
5500 2495.000000 3514.360352 3066.746582
5501 3275.000000 3589.416016 2323.734619
5502 740.000000 2050.777466 1474.578217
5503 935.000000 2088.305176 3172.891113
5504 1845.000000 3064.027100 2111.445557
5505 3405.000000 2313.471802 1580.722778
5506 1195.000000 2838.860596 1474.578217
5507 675.000000 1863.138611 2536.023804
5508 3340.000000 2200.888550 1580.722778
5509 3080.000000 3251.666016 1050.000000
5510 805.000000 3139.082764 1050.000000
5511 2755.000000 2088.305176 2854.457397
5512 1195.000000 3289.193848 1156.144554
5513 1585.000000 3514.360352 2748.312866
5514 1260.000000 2801.332886 1368.433655
5515 740.000000 3176.610352 1156.144554
5516 2040.000000 1225.166611 1686.867310
5517 3210.000000 3626.943604 2429.879272
5518 2950.000000 1375.277649 2748.312866
5519 675.000000 1938.194092 1474.578217
5520 2365.000000 2238.416382 2960.602051
5521 2950.000000 2050.777466 2429.879272
5522 2625.000000 2313.471802 3172.891113
5523 2300.000000 1225.166611 2642.168335
5524 2820.000000 2350.999634 2323.734619
5525 2885.000000 2388.527344 2429.879272
5526 2755.000000 2913.916138 1050.000000
5527 1650.000000 3476.832764 2642.168335
5528 1520.000000 3176.610352 2748.312866
5529 2820.000000 3026.499390 1050.000000
5530 2820.000000 1750.555298 3172.891113
5531 3405.000000 1187.638824 2854.457397
5532 1975.000000 1337.749908 1686.867310
5533 935.000000 2313.471802 2217.590088
5534 1000.000000 2200.888550 2217.590088
5535 3470.000000 2726.277222 1474.578217
5536 3275.000000 3439.304688 1899.156433
5537 3470.000000 2876.388184 1580.722778
5538 2560.000000 2426.055176 3172.891113
5539 3340.000000 3551.887939 1899.156433
5540 3080.000000 1375.277649 2748.312866
5541 1910.000000 3326.721436 2536.023804
5542 1130.000000 2426.055176 1899.156433
5543 1130.000000 1600.444275 2429.879272
5544 1975.000000 3514.360352 3066.746582
5545 3340.000000 2350.999634 2642.168335
5546 2235.000000 2763.805054 1580.722778
5547 610.000000 3401.777100 1474.578217
5548 870.000000 1750.555298 2217.590088
5549 2950.000000 2426.055176 2854.457397
5550 740.000000 3551.887939 1899.156433
5551 1845.000000 3514.360352 1474.578217
5552 1130.000000 2951.443848 2111.445557
5553 2690.000000 3551.887939 2536.023804
5554 1130.000000 2876.388184 2217.590088
5555 1130.000000 2350.999634 2005.301025
5556 2235.000000 2613.693970 1156.144554
5557 3405.000000 1187.638824 2536.023804
5558 3340.000000 2801.332886 2005.301025
5559 1975.000000 2238.416382 1686.867310
5560 1130.000000 1675.499817 2323.734619
5561 1195.000000 1788.083130 2323.734619
5562 3080.000000 3101.554932 2217.590088
5563 3210.000000 3101.554932 2217.590088
5564 675.000000 1187.638824 2217.590088
5565 2560.000000 2050.777466 1474.578217
5566 1910.000000 3476.832764 1368.433655
5567 870.000000 2951.443848 3066.746582
5568 675.000000 1112.583305 2323.734619
5569 2885.000000 3589.416016 2005.301025
5570 2820.000000 2125.833008 1050.000000
5571 1520.000000 2876.388184 1262.289108
5572 3405.000000 3439.304688 2854.457397
5573 1585.000000 2913.916138 1368.433655
5574 740.000000 1150.111069 1156.144554
5575 3145.000000 1788.083130 1050.000000
5576 2950.000000 3626.943604 2111.445557
5577 2105.000000 2163.360718 1793.011902
5578 1845.000000 1713.027588 1474.578217
5579 2105.000000 1187.638824 2854.457397
5580 2560.000000 2426.055176 1580.722778
5581 2560.000000 2576.166260 1368.433655
5582 1520.000000 2200.888550 2536.023804
5583 1325.000000 3514.360352 1156.144554
5584 2885.000000 1262.694366 3066.746582
5585 2105.000000 1262.694366 2748.312866
5586 3210.000000 1450.333221 2642.168335
5587 1260.000000 3401.777100 1156.144554
5588 610.000000 2576.166260 1050.000000
5589 1520.000000 2801.332886 1368.433655
5590 2950.000000 3101.554932 2536.023804
5591 1845.000000 3289.193848 1474.578217
5592 1520.000000 1075.055534 1899.156433
5593 1390.000000 1075.055534 1899.156433
5594 740.000000 2951.443848 3066.746582
5595 2950.000000 3251.666016 2642.168335
5596 740.000000 2050.777466 1793.011902
5597 3080.000000 1075.055534 3172.891113
5598 3210.000000 1075.055534 3172.891113
5599 3210.000000 1975.721924 2536.023804
5600 935.000000 1637.971985 1899.156433
5601 2950.000000 1825.610840 2429.879272
5602 1845.000000 3064.027100 2429.879272
5603 2495.000000 2013.249695 1686.867310
5604 3210.000000 2200.888550 1262.289108
5605 545.000000 3439.304688 2217.590088
5606 610.000000 3626.943604 2111.445557
5607 3275.000000 2088.305176 1262.289108
5608 2235.000000 2838.860596 2111.445557
5609 2170.000000 2801.332886 2005.301025
5610 740.000000 2576.166260 2960.602051
5611 1325.000000 1337.749908 2642.168335
5612 610.000000 3551.887939 2217.590088
5613 610.000000 2125.833008 2323.734619
5614 3275.000000 2013.249695 2642.168335
5615 3340.000000 2876.388184 2854.457397
5616 740.000000 2050.777466 2111.445557
5617 2300.000000 3326.721436 3172.891113
5618 1845.000000 2463.582886 1368.433655
5619 3405.000000 3589.416016 2323.734619
5620 2560.000000 3026.499390 1050.000000
5621 3340.000000 3626.943604 2429.879272
5622 1000.000000 2876.388184 3172.891113
5623 2040.000000 2801.332886 1686.867310
5624 2820.000000 3251.666016 1050.000000
5625 1065.000000 2838.860596 3066.746582
5626 1910.000000 2426.055176 1262.289108
5627 2300.000000 1600.444275 1474.578217
5628 2885.000000 3139.082764 1050.000000
5629 545.000000 2763.805054 2536.023804
5630 2235.000000 1487.860962 1474.578217
5631 675.000000 2088.305176 2217.590088
5632 1260.000000 3401.777100 1793.011902
5633 3210.000000 2726.277222 3066.746582
5634 1195.000000 3514.360352 1793.011902
5635 1975.000000 1863.138611 1899.156433
5636 1910.000000 1750.555298 1899.156433
5637 610.000000 2876.388184 2536.023804
5638 935.000000 3064.027100 3066.746582
5639 1195.000000 1262.694366 1793.011902
5640 3405.000000 3139.082764 2642.168335
5641 3405.000000 1562.916504 1050.000000
5642 1715.000000 2313.471802 2536.023804
5643 3340.000000 3176.610352 2748.312866
5644 3145.000000 1412.805420 2854.457397
5645 3145.000000 2688.749512 2960.602051
5646 3080.000000 1525.388733 2854.457397
5647 3470.000000 1600.444275 2111.445557
5648 3470.000000 1675.499817 2005.301025
5649 1455.000000 2913.916138 2323.734619
5650 1520.000000 1225.166611 2323.734619
5651 2105.000000 1863.138611 1899.156433
5652 1325.000000 2913.916138 2323.734619
5653 1325.000000 1187.638824 1580.722778
5654 3145.000000 2538.638428 2217.590088
5655 3015.000000 2538.638428 2217.590088
5656 3275.000000 2388.527344 2429.879272
5657 3340.000000 3251.666016 1368.433655
5658 1000.000000 1075.055534 3172.891113
5659 3080.000000 3401.777100 2111.445557
5660 1585.000000 1112.583305 2005.301025
5661 870.000000 1600.444275 2111.445557
5662 2885.000000 1337.749908 2005.301025
5663 1715.000000 2163.360718 2429.879272
5664 805.000000 1487.860962 2111.445557
5665 2170.000000 3476.832764 1050.000000
5666 870.000000 3176.610352 3066.746582
5667 1000.000000 1150.111069 3066.746582
5668 935.000000 3214.138184 3172.891113
5669 3015.000000 1562.916504 2960.602051
5670 2950.000000 1675.499817 2960.602051
5671 2625.000000 2238.416382 1050.000000
5672 2105.000000 2688.749512 1368.433655
5673 2300.000000 3476.832764 1050.000000
5674 2235.000000 2688.749512 1368.433655
5675 3210.000000 2876.388184 1899.156433
5676 2690.000000 1450.333221 2642.168335
5677 2040.000000 1975.721924 2854.457397
5678 2755.000000 1412.805420 2536.023804
5679 870.000000 1675.499817 2642.168335
5680 870.000000 3101.554932 1899.156433
5681 935.000000 2988.971558 1899.156433
5682 2495.000000 2163.360718 3066.746582
5683 3275.000000 1713.027588 2429.879272
5684 1130.000000 1450.333221 2960.602051
5685 2365.000000 2838.860596 2111.445557
5686 3275.000000 1788.083130 2323.734619
5687 1585.000000 2163.360718 2429.879272
5688 610.000000 3551.887939 1262.289108
5689 2820.000000 1450.333221 2005.301025
5690 545.000000 3439.304688 1262.289108
5691 1325.000000 1637.971985 1262.289108
5692 2885.000000 2313.471802 2536.023804
5693 2300.000000 2876.388184 1262.289108
5694 2755.000000 1562.916504 2323.734619
5695 2365.000000 3064.027100 1156.144554
5696 2690.000000 1675.499817 2323.734619
5697 2235.000000 1262.694366 3066.746582
5698 2300.000000 2951.443848 1156.144554
5699 1065.000000 3064.027100 2429.879272
5700 935.000000 2088.305176 1899.156433
5701 1130.000000 3101.554932 2217.590088
5702 1065.000000 3139.082764 2323.734619
5703 2430.000000 1375.277649 1793.011902
5704 1000.000000 1825.610840 2748.312866
5705 3470.000000 1225.166611 2642.168335
5706 2105.000000 2238.416382 2323.734619
5707 3340.000000 1225.166611 2642.168335
5708 2105.000000 2463.582886 2323.734619
5709 2755.000000 2613.693970 1156.144554
5710 3470.000000 2726.277222 1156.144554
5711 2170.000000 2350.999634 2323.734619
5712 1260.000000 2350.999634 1686.867310
5713 2950.000000 2501.110596 2111.445557
5714 3405.000000 2313.471802 2536.023804
5715 2300.000000 2200.888550 1262.289108
5716 3015.000000 3514.360352 1793.011902
5717 740.000000 3101.554932 2217.590088
5718 2300.000000 1750.555298 1262.289108
5719 610.000000 2876.388184 2217.590088
5720 675.000000 2988.971558 2217.590088
5721 1975.000000 3289.193848 1156.144554
5722 1975.000000 3364.249268 1050.000000
5723 3015.000000 2013.249695 2642.168335
5724 2495.000000 1187.638824 2536.023804
5725 1325.000000 2838.860596 3066.746582
5726 675.000000 2763.805054 3172.891113
5727 1715.000000 1938.194092 1793.011902
5728 2690.000000 2651.221680 1580.722778
5729 3535.000000 1262.694366 2429.879272
5730 3275.000000 2463.582886 2642.168335
5731 3405.000000 2463.582886 2642.168335
5732 2755.000000 2613.693970 1474.578217
5733 1455.000000 1262.694366 2111.445557
5734 610.000000 2876.388184 1580.722778
5735 545.000000 2763.805054 1580.722778
5736 1065.000000 3439.304688 1580.722778
5737 1520.000000 3626.943604 2111.445557
5738 740.000000 2501.110596 1793.011902
5739 3405.000000 1187.638824 1580.722778
5740 3470.000000 1150.111069 1474.578217
5741 740.000000 1750.555298 2536.023804
5742 3405.000000 1187.638824 2217.590088
5743 3405.000000 1262.694366 2111.445557
5744 740.000000 2125.833008 2005.301025
5745 1780.000000 3101.554932 1899.156433
5746 1845.000000 3064.027100 1793.011902
